Timestamp,Longitude,Latitude,DriverId,AssetId,PositionId,IsAvl,Source,AgeOfReadingSeconds,Pdop,Hdop,NumberOfSatellites,Heading,SpeedKilometresPerHour,FormattedAddress,AltitudeMetres,OdometerKilometres
2024-04-08T06:59:00Z,-49.30147393606603,-16.70251895673573,-106647426425259773,1498924807959474176,3289406963996013913,True,Gps,1143,0.0,25,12,32,0.0,,0.0,899036.063
2024-04-08T07:09:01Z,-49.30147393606603,-16.70251895673573,-106647426425259773,1498924807959474176,3289409545271358809,True,Gps,1744,0.0,25,12,32,0.0,,0.0,899036.063
2024-04-08T07:19:01Z,-49.30147393606603,-16.70251895673573,-106647426425259773,1498924807959474176,3289412122251736409,True,Gps,2344,0.0,25,12,32,0.0,,0.0,899036.063
2024-04-08T07:29:02Z,-49.30147393606603,-16.70251895673573,-106647426425259773,1498924807959474176,3289414703527081305,True,Gps,2945,0.0,25,12,32,0.0,,0.0,899036.063
2024-04-08T07:39:03Z,-49.30147393606603,-16.70251895673573,-106647426425259773,1498924807959474176,3289417284802426201,True,Gps,3546,0.0,25,12,32,0.0,,0.0,899036.063
2024-04-08T07:49:03Z,-49.30147393606603,-16.70251895673573,-106647426425259773,1498924807959474176,3289419861782803801,True,Gps,4146,0.0,25,12,32,0.0,,0.0,899036.063
2024-04-08T07:59:04Z,-49.30147393606603,-16.70251895673573,-106647426425259773,1498924807959474176,3289422443058148697,True,Gps,4747,0.0,25,12,32,0.0,,0.0,899036.063
2024-04-08T08:09:05Z,-49.30147393606603,-16.70251895673573,-106647426425259773,1498924807959474176,3289425024333493593,True,Gps,5348,0.0,25,12,32,0.0,,0.0,899036.063
2024-04-08T08:19:05Z,-49.30147393606603,-16.70251895673573,-106647426425259773,1498924807959474176,3289427601313871193,True,Gps,5948,0.0,25,12,32,0.0,,0.0,899036.063
2024-04-08T08:20:11Z,-49.30147393606603,-16.70251895673573,-106647426425259773,1498924807959474176,3289427884781712729,True,Gps,6014,0.0,25,12,32,0.0,,0.0,899036.063
